"CPP","Year","Indicator","Type","value"
"Renfrewshire","2011/12","Primary 1 Body Mass Index","Raw",86.2039451661209
"Renfrewshire","2012/13","Primary 1 Body Mass Index","Raw",85.5492103981595
"Renfrewshire","2013/14","Primary 1 Body Mass Index","Raw",85.4061264569204
"Renfrewshire","2014/15","Primary 1 Body Mass Index","Raw",85.619414528632
"Renfrewshire","2015/16","Primary 1 Body Mass Index","Raw",85.4410667798073
"Renfrewshire","2016/17","Primary 1 Body Mass Index","Raw",85.4265638558307
"Renfrewshire","2017/18","Primary 1 Body Mass Index","Raw",84.8559023797631
"Renfrewshire","2018/19","Primary 1 Body Mass Index","Raw",82.338433666883
"Scottish Borders","2009/10","Primary 1 Body Mass Index","Raw",85.9316552933688
"Scottish Borders","2010/11","Primary 1 Body Mass Index","Raw",85.9538925992499
"Scottish Borders","2011/12","Primary 1 Body Mass Index","Raw",86.427097198616
"Scottish Borders","2012/13","Primary 1 Body Mass Index","Raw",85.8594578997529
"Scottish Borders","2013/14","Primary 1 Body Mass Index","Raw",85.6731064966931
"Scottish Borders","2014/15","Primary 1 Body Mass Index","Raw",85.4000520099114
"Scottish Borders","2015/16","Primary 1 Body Mass Index","Raw",85.1085496459347
"Scottish Borders","2016/17","Primary 1 Body Mass Index","Raw",84.7642799800634
"Scottish Borders","2017/18","Primary 1 Body Mass Index","Raw",84.9665992497402
"Shetland Islands","2009/10","Primary 1 Body Mass Index","Raw",84.5467875632163
"Shetland Islands","2010/11","Primary 1 Body Mass Index","Raw",83.3047368448368
"Shetland Islands","2011/12","Primary 1 Body Mass Index","Raw",84.7457621127935
"Shetland Islands","2012/13","Primary 1 Body Mass Index","Raw",85.215847582879
"Shetland Islands","2013/14","Primary 1 Body Mass Index","Raw",84.7251283899728
"Shetland Islands","2014/15","Primary 1 Body Mass Index","Raw",84.6256588939516
"Shetland Islands","2015/16","Primary 1 Body Mass Index","Raw",82.8029164190352
"Shetland Islands","2016/17","Primary 1 Body Mass Index","Raw",83.3359876838138
"Shetland Islands","2017/18","Primary 1 Body Mass Index","Raw",83.7652207121657
"Shetland Islands","2018/19","Primary 1 Body Mass Index","Raw",84.671017813615
"Shetland Islands","2019/20","Primary 1 Body Mass Index","Raw",82.8875996585154
"South Ayrshire","2009/10","Primary 1 Body Mass Index","Raw",85.3470871907002
"South Ayrshire","2010/11","Primary 1 Body Mass Index","Raw",84.3785779454244
"South Ayrshire","2011/12","Primary 1 Body Mass Index","Raw",84.9354605857063
"South Ayrshire","2012/13","Primary 1 Body Mass Index","Raw",85.0596291253195
"South Ayrshire","2013/14","Primary 1 Body Mass Index","Raw",84.4843417934317
"South Ayrshire","2014/15","Primary 1 Body Mass Index","Raw",83.8865918609078
"South Ayrshire","2015/16","Primary 1 Body Mass Index","Raw",84.5990359600728
"South Ayrshire","2016/17","Primary 1 Body Mass Index","Raw",84.8172073480999
"South Ayrshire","2017/18","Primary 1 Body Mass Index","Raw",85.8292367058867
"South Ayrshire","2018/19","Primary 1 Body Mass Index","Raw",86.6800106821595
"South Ayrshire","2019/20","Primary 1 Body Mass Index","Raw",83.6048152069288
"South Lanarkshire","2009/10","Primary 1 Body Mass Index","Raw",87.7195156291347
"South Lanarkshire","2010/11","Primary 1 Body Mass Index","Raw",87.6118012080313
"South Lanarkshire","2011/12","Primary 1 Body Mass Index","Raw",87.508521083872
"South Lanarkshire","2012/13","Primary 1 Body Mass Index","Raw",86.7769119669073
"South Lanarkshire","2013/14","Primary 1 Body Mass Index","Raw",86.6421383607828
"South Lanarkshire","2014/15","Primary 1 Body Mass Index","Raw",86.1010105199358
"South Lanarkshire","2015/16","Primary 1 Body Mass Index","Raw",85.664536279483
"South Lanarkshire","2016/17","Primary 1 Body Mass Index","Raw",85.2502355112533
"South Lanarkshire","2017/18","Primary 1 Body Mass Index","Raw",84.5730863540814
"South Lanarkshire","2018/19","Primary 1 Body Mass Index","Raw",84.3205656667716
"Stirling","2009/10","Primary 1 Body Mass Index","Raw",87.1175058968486
"Stirling","2010/11","Primary 1 Body Mass Index","Raw",86.8735842665079
"Stirling","2011/12","Primary 1 Body Mass Index","Raw",86.9522514504383
"Stirling","2012/13","Primary 1 Body Mass Index","Raw",87.1081851869241
"Stirling","2013/14","Primary 1 Body Mass Index","Raw",87.4626594831912
"Stirling","2014/15","Primary 1 Body Mass Index","Raw",87.377793439851
"Stirling","2015/16","Primary 1 Body Mass Index","Raw",86.8838071564773
"Stirling","2016/17","Primary 1 Body Mass Index","Raw",86.0855302615791
"Stirling","2017/18","Primary 1 Body Mass Index","Raw",84.7538966907196
"Stirling","2018/19","Primary 1 Body Mass Index","Raw",84.080267474752
"West Dunbartonshire","2011/12","Primary 1 Body Mass Index","Raw",83.2968537880598
"West Dunbartonshire","2012/13","Primary 1 Body Mass Index","Raw",83.0262496348744
"West Dunbartonshire","2013/14","Primary 1 Body Mass Index","Raw",82.9857321953034
"West Dunbartonshire","2014/15","Primary 1 Body Mass Index","Raw",83.4826963261264
"West Dunbartonshire","2015/16","Primary 1 Body Mass Index","Raw",84.9162797449206
"West Dunbartonshire","2016/17","Primary 1 Body Mass Index","Raw",87.6360828312662
"West Dunbartonshire","2017/18","Primary 1 Body Mass Index","Raw",87.7120494771607
"West Dunbartonshire","2018/19","Primary 1 Body Mass Index","Raw",83.6667227326774
"West Lothian","2009/10","Primary 1 Body Mass Index","Raw",85.6135723746151
"West Lothian","2010/11","Primary 1 Body Mass Index","Raw",85.9417777091575
"West Lothian","2011/12","Primary 1 Body Mass Index","Raw",85.3761110111439
"West Lothian","2012/13","Primary 1 Body Mass Index","Raw",85.575373936552
"West Lothian","2013/14","Primary 1 Body Mass Index","Raw",84.9928041567745
"West Lothian","2014/15","Primary 1 Body Mass Index","Raw",84.9270729820837
"West Lothian","2015/16","Primary 1 Body Mass Index","Raw",84.0962921091371
"West Lothian","2016/17","Primary 1 Body Mass Index","Raw",83.7462882896743
"West Lothian","2017/18","Primary 1 Body Mass Index","Raw",83.5753258102737
"West Lothian","2018/19","Primary 1 Body Mass Index","Raw",84.1868969075817
"West Lothian","2019/20","Primary 1 Body Mass Index","Raw",82.6755887203973
"Scotland","2009/10","Primary 1 Body Mass Index","Raw",84.3846107211794
"Scotland","2010/11","Primary 1 Body Mass Index","Raw",84.2826503240887
"Scotland","2011/12","Primary 1 Body Mass Index","Raw",84.4455404136527
"Scotland","2012/13","Primary 1 Body Mass Index","Raw",84.2555801711828
"Scotland","2013/14","Primary 1 Body Mass Index","Raw",84.3146335277419
"Scotland","2014/15","Primary 1 Body Mass Index","Raw",84.2795744384899
"Scotland","2015/16","Primary 1 Body Mass Index","Raw",84.3112143966808
"Scotland","2016/17","Primary 1 Body Mass Index","Raw",84.1814771126208
"Scotland","2017/18","Primary 1 Body Mass Index","Raw",84.060056418732
"Scotland","2018/19","Primary 1 Body Mass Index","Raw",83.5824979244901
"Scotland","2019/20","Primary 1 Body Mass Index","Raw",82.1713732494137
"Aberdeen City","2011-12","Wellbeing","Raw",7.4225
"Aberdeen City","2012-13","Wellbeing","Raw",7.4875
"Aberdeen City","2013-14","Wellbeing","Raw",7.4775
"Aberdeen City","2014-15","Wellbeing","Raw",7.4475
"Aberdeen City","2015-16","Wellbeing","Raw",7.525
"Aberdeen City","2016-17","Wellbeing","Raw",7.3925
"Aberdeen City","2017-18","Wellbeing","Raw",7.46
"Aberdeen City","2018-19","Wellbeing","Raw",7.4725
"Aberdeen City","2019-20","Wellbeing","Raw",7.3575
"Aberdeen City","2020-21","Wellbeing","Raw",7.1525
"Aberdeenshire","2011-12","Wellbeing","Raw",7.7075
"Aberdeenshire","2012-13","Wellbeing","Raw",7.54
"Aberdeenshire","2013-14","Wellbeing","Raw",7.795
"Aberdeenshire","2014-15","Wellbeing","Raw",7.78
"Aberdeenshire","2015-16","Wellbeing","Raw",7.7125
"Aberdeenshire","2016-17","Wellbeing","Raw",7.6425
"Aberdeenshire","2017-18","Wellbeing","Raw",7.73
"Aberdeenshire","2018-19","Wellbeing","Raw",7.7725
"Aberdeenshire","2019-20","Wellbeing","Raw",7.5925
"Aberdeenshire","2020-21","Wellbeing","Raw",7.3525
"Angus","2011-12","Wellbeing","Raw",7.51
"Angus","2012-13","Wellbeing","Raw",7.5075
"Angus","2013-14","Wellbeing","Raw",7.4625
"Angus","2014-15","Wellbeing","Raw",7.67
"Angus","2015-16","Wellbeing","Raw",7.595
"Angus","2016-17","Wellbeing","Raw",7.5825
"Angus","2017-18","Wellbeing","Raw",7.785
"Angus","2018-19","Wellbeing","Raw",7.53
"Angus","2019-20","Wellbeing","Raw",7.57
"Angus","2020-21","Wellbeing","Raw",7.2275
"Argyll and Bute","2011-12","Wellbeing","Raw",7.605
"Argyll and Bute","2012-13","Wellbeing","Raw",7.585
"Argyll and Bute","2013-14","Wellbeing","Raw",7.52
"Argyll and Bute","2014-15","Wellbeing","Raw",7.7575
"Argyll and Bute","2015-16","Wellbeing","Raw",7.745
"Argyll and Bute","2016-17","Wellbeing","Raw",7.8
"Argyll and Bute","2017-18","Wellbeing","Raw",7.7125
"Argyll and Bute","2018-19","Wellbeing","Raw",7.71
"Argyll and Bute","2019-20","Wellbeing","Raw",7.8175
"Argyll and Bute","2020-21","Wellbeing","Raw",7.5575
"Edinburgh, City of","2011-12","Wellbeing","Raw",7.28
"Edinburgh, City of","2012-13","Wellbeing","Raw",7.37
"Edinburgh, City of","2013-14","Wellbeing","Raw",7.3675
"Edinburgh, City of","2014-15","Wellbeing","Raw",7.475
"Edinburgh, City of","2015-16","Wellbeing","Raw",7.3875
"Edinburgh, City of","2016-17","Wellbeing","Raw",7.29
"Edinburgh, City of","2017-18","Wellbeing","Raw",7.42
"Edinburgh, City of","2018-19","Wellbeing","Raw",7.5225
"Edinburgh, City of","2019-20","Wellbeing","Raw",7.28
"Edinburgh, City of","2020-21","Wellbeing","Raw",7.195
"Clackmannanshire","2011-12","Wellbeing","Raw",7.195
"Clackmannanshire","2012-13","Wellbeing","Raw",7.6625
"Clackmannanshire","2013-14","Wellbeing","Raw",7.4875
"Clackmannanshire","2014-15","Wellbeing","Raw",7.46
"Clackmannanshire","2015-16","Wellbeing","Raw",7.5025
"Clackmannanshire","2016-17","Wellbeing","Raw",7.46
"Clackmannanshire","2017-18","Wellbeing","Raw",7.5025
"Clackmannanshire","2018-19","Wellbeing","Raw",7.635
"Clackmannanshire","2019-20","Wellbeing","Raw",7.57
"Clackmannanshire","2020-21","Wellbeing","Raw",7.3275
"Dumfries and Galloway","2011-12","Wellbeing","Raw",7.53
"Dumfries and Galloway","2012-13","Wellbeing","Raw",7.7525
"Dumfries and Galloway","2013-14","Wellbeing","Raw",7.675
"Dumfries and Galloway","2014-15","Wellbeing","Raw",7.8725
"Dumfries and Galloway","2015-16","Wellbeing","Raw",7.6875
"Dumfries and Galloway","2016-17","Wellbeing","Raw",7.8225
"Dumfries and Galloway","2017-18","Wellbeing","Raw",7.84
"Dumfries and Galloway","2018-19","Wellbeing","Raw",7.7725
"Dumfries and Galloway","2019-20","Wellbeing","Raw",7.7675
"Dumfries and Galloway","2020-21","Wellbeing","Raw",7.5
"Dundee City","2011-12","Wellbeing","Raw",7.4125
"Dundee City","2012-13","Wellbeing","Raw",7.21
"Dundee City","2013-14","Wellbeing","Raw",7.335
"Dundee City","2014-15","Wellbeing","Raw",7.3175
"Dundee City","2015-16","Wellbeing","Raw",7.325
"Dundee City","2016-17","Wellbeing","Raw",7.3975
"Dundee City","2017-18","Wellbeing","Raw",7.4775
"Dundee City","2018-19","Wellbeing","Raw",7.39
"Dundee City","2019-20","Wellbeing","Raw",7.1625
"Dundee City","2020-21","Wellbeing","Raw",7.0725
"East Ayrshire","2011-12","Wellbeing","Raw",7.1775
"East Ayrshire","2012-13","Wellbeing","Raw",7.18
"East Ayrshire","2013-14","Wellbeing","Raw",7.405
"East Ayrshire","2014-15","Wellbeing","Raw",7.4125
"East Ayrshire","2015-16","Wellbeing","Raw",7.5175
"East Ayrshire","2016-17","Wellbeing","Raw",7.515
"East Ayrshire","2017-18","Wellbeing","Raw",7.5825
"East Ayrshire","2018-19","Wellbeing","Raw",7.4925
"East Ayrshire","2019-20","Wellbeing","Raw",7.3975
"East Ayrshire","2020-21","Wellbeing","Raw",7.2775
"East Dunbartonshire","2011-12","Wellbeing","Raw",7.5775
"East Dunbartonshire","2012-13","Wellbeing","Raw",7.445
"East Dunbartonshire","2013-14","Wellbeing","Raw",7.59
"East Dunbartonshire","2014-15","Wellbeing","Raw",7.6725
"East Dunbartonshire","2015-16","Wellbeing","Raw",7.76
"East Dunbartonshire","2016-17","Wellbeing","Raw",7.66
"East Dunbartonshire","2017-18","Wellbeing","Raw",7.6725
"East Dunbartonshire","2018-19","Wellbeing","Raw",7.71
"East Dunbartonshire","2019-20","Wellbeing","Raw",7.665
"East Dunbartonshire","2020-21","Wellbeing","Raw",7.37
"East Lothian","2011-12","Wellbeing","Raw",7.365
"East Lothian","2012-13","Wellbeing","Raw",7.435
"East Lothian","2013-14","Wellbeing","Raw",7.415
"East Lothian","2014-15","Wellbeing","Raw",7.505
"East Lothian","2015-16","Wellbeing","Raw",7.4625
"East Lothian","2016-17","Wellbeing","Raw",7.55
"East Lothian","2017-18","Wellbeing","Raw",7.54
"East Lothian","2018-19","Wellbeing","Raw",7.705
"East Lothian","2019-20","Wellbeing","Raw",7.6275
"East Lothian","2020-21","Wellbeing","Raw",7.3925
"East Renfrewshire","2011-12","Wellbeing","Raw",7.365
"East Renfrewshire","2012-13","Wellbeing","Raw",7.4425
"East Renfrewshire","2013-14","Wellbeing","Raw",7.515
"East Renfrewshire","2014-15","Wellbeing","Raw",7.5275
"East Renfrewshire","2015-16","Wellbeing","Raw",7.5175
"East Renfrewshire","2016-17","Wellbeing","Raw",7.6775
"East Renfrewshire","2017-18","Wellbeing","Raw",7.5725
"East Renfrewshire","2018-19","Wellbeing","Raw",7.725
"East Renfrewshire","2019-20","Wellbeing","Raw",7.6375
"East Renfrewshire","2020-21","Wellbeing","Raw",7.51
"Falkirk","2011-12","Wellbeing","Raw",7.39
"Falkirk","2012-13","Wellbeing","Raw",7.3575
"Falkirk","2013-14","Wellbeing","Raw",7.5275
"Falkirk","2014-15","Wellbeing","Raw",7.675
"Falkirk","2015-16","Wellbeing","Raw",7.4475
"Falkirk","2016-17","Wellbeing","Raw",7.545
"Falkirk","2017-18","Wellbeing","Raw",7.5725
"Falkirk","2018-19","Wellbeing","Raw",7.415
"Falkirk","2019-20","Wellbeing","Raw",7.415
"Falkirk","2020-21","Wellbeing","Raw",7.3025
"Fife","2011-12","Wellbeing","Raw",7.4575
"Fife","2012-13","Wellbeing","Raw",7.375
"Fife","2013-14","Wellbeing","Raw",7.47
"Fife","2014-15","Wellbeing","Raw",7.485
"Fife","2015-16","Wellbeing","Raw",7.5
"Fife","2016-17","Wellbeing","Raw",7.61
"Fife","2017-18","Wellbeing","Raw",7.49
"Fife","2018-19","Wellbeing","Raw",7.49
"Fife","2019-20","Wellbeing","Raw",7.3475
"Fife","2020-21","Wellbeing","Raw",7.2575
"Glasgow City","2011-12","Wellbeing","Raw",7.0625
"Glasgow City","2012-13","Wellbeing","Raw",7.205
"Glasgow City","2013-14","Wellbeing","Raw",7.1725
"Glasgow City","2014-15","Wellbeing","Raw",7.2825
"Glasgow City","2015-16","Wellbeing","Raw",7.3375
"Glasgow City","2016-17","Wellbeing","Raw",7.2025
"Glasgow City","2017-18","Wellbeing","Raw",7.2775
"Glasgow City","2018-19","Wellbeing","Raw",7.3575
"Glasgow City","2019-20","Wellbeing","Raw",7.29
"Glasgow City","2020-21","Wellbeing","Raw",7.03
"Highland","2011-12","Wellbeing","Raw",7.72
"Highland","2012-13","Wellbeing","Raw",7.6875
"Highland","2013-14","Wellbeing","Raw",7.685
"Highland","2014-15","Wellbeing","Raw",7.765
"Highland","2015-16","Wellbeing","Raw",7.8325
"Highland","2016-17","Wellbeing","Raw",7.77
"Highland","2017-18","Wellbeing","Raw",7.9925
"Highland","2018-19","Wellbeing","Raw",7.9275
"Highland","2019-20","Wellbeing","Raw",7.8825
"Highland","2020-21","Wellbeing","Raw",7.6325
"Inverclyde","2011-12","Wellbeing","Raw",7.25
"Inverclyde","2012-13","Wellbeing","Raw",7.2975
"Inverclyde","2013-14","Wellbeing","Raw",7.3175
"Inverclyde","2014-15","Wellbeing","Raw",7.3875
"Inverclyde","2015-16","Wellbeing","Raw",7.465
"Inverclyde","2016-17","Wellbeing","Raw",7.5225
"Inverclyde","2017-18","Wellbeing","Raw",7.2825
"Inverclyde","2018-19","Wellbeing","Raw",7.405
"Inverclyde","2019-20","Wellbeing","Raw",7.3875
"Inverclyde","2020-21","Wellbeing","Raw",7.2725
"Midlothian","2011-12","Wellbeing","Raw",7.575
"Midlothian","2012-13","Wellbeing","Raw",7.415
"Midlothian","2013-14","Wellbeing","Raw",7.3525
"Midlothian","2014-15","Wellbeing","Raw",7.595
"Midlothian","2015-16","Wellbeing","Raw",7.53
"Midlothian","2016-17","Wellbeing","Raw",7.655
"Midlothian","2017-18","Wellbeing","Raw",7.7825
"Midlothian","2018-19","Wellbeing","Raw",7.7525
"Midlothian","2019-20","Wellbeing","Raw",7.5275
"Midlothian","2020-21","Wellbeing","Raw",7.2925
"Moray","2011-12","Wellbeing","Raw",7.5575
"Moray","2012-13","Wellbeing","Raw",7.4425
"Moray","2013-14","Wellbeing","Raw",7.455
"Moray","2014-15","Wellbeing","Raw",7.7475
"Moray","2015-16","Wellbeing","Raw",7.43
"Moray","2016-17","Wellbeing","Raw",7.5325
"Moray","2017-18","Wellbeing","Raw",7.595
"Moray","2018-19","Wellbeing","Raw",7.7625
"Moray","2019-20","Wellbeing","Raw",7.7175
"Moray","2020-21","Wellbeing","Raw",7.41
"Eilean Siar","2011-12","Wellbeing","Raw",7.9825
"Eilean Siar","2012-13","Wellbeing","Raw",7.88
"Eilean Siar","2013-14","Wellbeing","Raw",7.885
"Eilean Siar","2014-15","Wellbeing","Raw",8.2175
"Eilean Siar","2015-16","Wellbeing","Raw",8.13
"Eilean Siar","2016-17","Wellbeing","Raw",7.985
"Eilean Siar","2017-18","Wellbeing","Raw",8.0425
"Eilean Siar","2018-19","Wellbeing","Raw",8.04
"Eilean Siar","2019-20","Wellbeing","Raw",8.085
"Eilean Siar","2020-21","Wellbeing","Raw",7.825
"North Ayrshire","2011-12","Wellbeing","Raw",7.07
"North Ayrshire","2012-13","Wellbeing","Raw",7.1375
"North Ayrshire","2013-14","Wellbeing","Raw",7.2625
"North Ayrshire","2014-15","Wellbeing","Raw",7.3275
"North Ayrshire","2015-16","Wellbeing","Raw",7.4075
"North Ayrshire","2016-17","Wellbeing","Raw",7.4025
"North Ayrshire","2017-18","Wellbeing","Raw",7.5275
"North Ayrshire","2018-19","Wellbeing","Raw",7.48
"North Ayrshire","2019-20","Wellbeing","Raw",7.2375
"North Ayrshire","2020-21","Wellbeing","Raw",7.0325
"North Lanarkshire","2011-12","Wellbeing","Raw",7.22
